,fenway,beacon_hill,downtown,south_boston,east_boston,back_bay,jamaica_plain,south_end,charlestown,brighton,allston,west_end,roslindale,north_end,mission_hill,harbor_islands,west_roxbury,dorchester,roxbury,mattapan,hyde_park
white,67.10743801652892,85.31073446327684,82.18623481781377,88.07692307692308,64.15584415584415,88.89695210449928,82.8273244781784,90.30927835051547,83.710407239819,86.80555555555554,83.27974276527333,76.72413793103449,84.15841584158416,85.55555555555556,78.94736842105264,36.36363636363637,89.38321536905964,86.69611307420496,83.65290068829891,88.86198547215496,84.46751249519417
black,1.8181818181818181,2.711864406779661,3.238866396761133,2.1153846153846154,3.116883116883117,3.6284470246734393,3.130929791271347,2.783505154639175,6.787330316742082,1.3888888888888888,3.2154340836012865,10.344827586206897,3.1353135313531357,4.444444444444445,10.1364522417154,0.0,2.325581395348837,2.040636042402827,5.703048180924287,0.847457627118644,1.4994232987312572
api,18.84297520661157,10.282485875706215,7.935222672064777,6.692307692307692,3.506493506493506,6.168359941944848,7.77988614800759,4.020618556701031,4.072398190045249,5.555555555555555,9.0032154340836,7.758620689655172,4.6204620462046195,7.777777777777777,9.551656920077972,0.0,6.268958543983822,6.475265017667844,7.792527040314652,7.142857142857142,11.072664359861593
hispanic,12.231404958677686,1.694915254237288,6.6396761133603235,3.1153846153846154,29.22077922077922,1.3062409288824384,6.261859582542694,2.88659793814433,5.429864253393665,6.25,4.501607717041801,5.172413793103448,8.085808580858085,2.2222222222222223,1.364522417153996,63.63636363636363,2.0222446916076846,4.787985865724382,2.8515240904621435,3.14769975786925,2.960399846212995
