,fenway,beacon_hill,downtown,south_boston,east_boston,back_bay,jamaica_plain,south_end,charlestown,brighton,allston,west_end,roslindale,north_end,mission_hill,harbor_islands,longwood_medical_area,west_roxbury,dorchester,roxbury,mattapan,hyde_park
white,77.9616724738676,94.3579766536965,91.0576923076923,88.97489539748953,81.1304347826087,90.9090909090909,85.34531162268388,73.94416607015032,90.35874439461884,85.7630979498861,91.97860962566845,97.40259740259741,86.39681486396815,95.30638852672752,72.11009174311927,100.0,100.0,85.86810228802153,80.93980258584736,86.0532319391635,88.4765625,85.10182207931403
hispanic,15.853658536585366,2.9831387808041505,4.903846153846154,6.610878661087866,16.608695652173914,4.895104895104895,7.523862998315553,23.62204724409449,4.708520179372197,3.644646924829157,4.27807486631016,2.5974025974025974,8.69276708692767,2.4771838331160363,22.568807339449542,0.0,0.0,7.671601615074024,14.187404420964828,8.12167300380228,5.76171875,7.82422293676313
black,3.7456445993031355,1.621271076523995,1.25,2.8870292887029287,0.8695652173913043,3.7296037296037294,5.221785513756317,1.0021474588403723,3.587443946188341,0.22779043280182232,1.06951871657754,0.0,1.9243530192435303,1.955671447196871,1.834862385321101,0.0,0.0,2.1534320323014806,2.7179202001946337,3.7262357414448664,4.00390625,2.465166130760986
asian,2.4390243902439024,1.0376134889753565,2.7884615384615388,1.5271966527196652,1.391304347826087,0.4662004662004662,1.9090398652442448,1.4316392269148175,1.345291479820628,10.364464692482915,2.6737967914438503,0.0,2.9860650298606504,0.2607561929595828,3.486238532110092,0.0,0.0,4.306864064602961,2.1548727929931877,2.098859315589354,1.7578125,4.608788853161844
