,fenway,beacon_hill,downtown,south_boston,east_boston,back_bay,jamaica_plain,south_end,charlestown,brighton,allston,west_end,roslindale,north_end,mission_hill,harbor_islands,west_roxbury,dorchester,roxbury,mattapan,hyde_park
white,53.271028037383175,93.9540507859734,86.68639053254438,93.54699935469993,78.535170413343,92.27748691099477,85.43849972421401,86.29283489096574,92.54385964912281,87.75510204081633,91.66666666666666,85.33333333333334,76.58495350803042,90.06024096385542,90.94650205761316,100.0,91.84849732400164,86.4755933721451,84.61321287408245,82.42368177613321,76.30434782608695
hispanic,41.722296395193595,3.083434099153567,9.408284023668639,2.7747902774790276,15.95358955765047,3.664921465968586,11.196911196911197,10.654205607476635,2.1929824561403506,3.741496598639456,1.4492753623188406,8.0,16.65257819103973,5.72289156626506,6.584362139917696,0.0,5.22848909016056,8.978952082400358,5.05364201016375,4.6253469010175765,16.884057971014492
black,3.8050734312416554,0.48367593712212814,1.5384615384615385,2.8823402882340288,3.118201595358956,1.963350785340314,1.1583011583011582,1.4330218068535825,0.43859649122807015,6.802721088435375,3.6231884057971016,6.666666666666667,0.84530853761623,0.6024096385542169,0.0,0.0,1.6055990119390695,1.7316017316017316,2.8091473743647657,8.51063829787234,3.91304347826087
asian,1.2016021361815754,2.4788391777509067,2.366863905325444,0.795870079587008,2.393038433647571,2.094240837696335,2.2062879205736348,1.61993769470405,4.824561403508771,1.7006802721088436,3.260869565217391,0.0,5.9171597633136095,3.614457831325301,2.4691358024691357,0.0,1.3174145738987237,2.813852813852814,7.523997741389047,4.440333024976873,2.898550724637681
