,term,weight
0,zipporah,0.000334134174419462
1,zero,0.00013430872766593521
2,youth,4.021037697391485e-05
3,younger,4.5853655634894563e-05
4,young,5.9692767851526764e-05
5,york,4.5853655634894563e-05
6,yolk,0.0008012949591106313
7,yogurt,0.000668268348838924
8,yet,2.9846383925763382e-05
9,yellow,0.00014023753767288045
10,years,0.00014583911604604263
11,yearly,0.0001951417432535821
12,year,0.00013125520444143838
13,yam,0.0008012949591106313
14,xiao,0.0008012949591106313
15,xa0,2.9846383925763382e-05
16,www,0.00022042892826461526
17,wrote,4.021037697391485e-05
18,wrong,4.021037697391485e-05
19,writer,0.00015391562312876153
20,wrappers,0.001336536697677848
21,would,6.562760222071919e-05
22,worthy,0.00010672368210976861
23,worst,9.359331667775803e-05
24,worse—,0.00040064747955531567
25,worrisome,0.0002503373201271406
26,worried,5.953174109077567e-05
27,world,8.953915177729014e-05
28,works,9.170731126978913e-05
29,working,4.476957588864507e-05
30,workers,4.021037697391485e-05
31,worked,2.2926827817447282e-05
32,work,4.375173481381279e-05
33,word,9.91735143940071e-05
34,woods,0.0002419944039142976
35,wood,8.143649709873541e-05
36,wonderful,5.953174109077567e-05
37,women,1.4923191962881691e-05
38,woman,4.5853655634894563e-05
39,wolf,0.00022042892826461526
40,wives,0.00022042892826461526
41,without,0.00011938553570305353
42,within,2.2926827817447282e-05
43,witch,0.000334134174419462
44,wintertime,0.00028694223340046903
45,winter,4.021037697391485e-05
46,wins,9.359331667775803e-05
47,winning,0.00014876027159101067
48,winner,0.0001209972019571488
49,wings,0.00022042892826461526
50,wine,0.0001209972019571488
51,win,8.04207539478297e-05
52,wildlife,0.0002503373201271406
53,wild,0.0003629916058714464
54,wife,2.2926827817447282e-05
55,wiechmann,0.0008012949591106313
56,wicked,0.00013663207397229395
57,whose,1.4923191962881691e-05
58,wholesalers,0.000334134174419462
59,wholesale,0.00044085785652923053
60,whole,2.2926827817447282e-05
61,white,1.4923191962881691e-05
62,whiskey,0.0005854252297607462
63,whether,1.4923191962881691e-05
64,wherever,0.0005006746402542812
65,wherein,0.00040064747955531567
66,wheeling,0.00044085785652923053
67,wheat,0.001336536697677848
68,wharf,0.0003902834865071642
69,westwood,0.0001951417432535821
70,westborough,0.000334134174419462
71,west,4.476957588864507e-05
72,went,8.953915177729014e-05
73,wells,0.00022042892826461526
74,well,0.00013430872766593521
75,welcoming,8.143649709873541e-05
76,wegmans,0.0030072075697751576
77,weeks,3.134108214611371e-05
78,week,4.476957588864507e-05
79,weedon,0.00040064747955531567
80,wee,0.00044085785652923053
81,website,5.953174109077567e-05
82,web,0.00010672368210976861
83,weather,0.00016287299419747082
84,way,2.9167823209208527e-05
85,waving,0.0001209972019571488
86,watertown,0.0002103563065093207
87,watering,0.0002503373201271406
88,watch,9.402324643834115e-05
89,washington,2.2926827817447282e-05
90,warm,0.00018718663335551606
91,warfare,0.0002503373201271406
92,ward,0.0002807799500332741
93,war,4.021037697391485e-05
94,wants,4.5853655634894563e-05
95,wanted,3.134108214611371e-05
96,want,0.00010446234374017183
97,wandered,0.00017323698724562234
98,walsh,4.476957588864507e-05
99,walls,0.00014023753767288045
100,walks,9.359331667775803e-05
101,walk,4.021037697391485e-05
102,waffles,0.0008012949591106313
103,vulnerable,9.359331667775803e-05
104,votes,0.00032574598839494164
105,voters,0.0001608415078956594
106,vote,0.0001146341390872364
107,volunteers,5.953174109077567e-05
108,volume,0.0002419944039142976
109,volkswagen,0.00040064747955531567
110,vodkas,0.00040064747955531567
111,vivian,0.0002503373201271406
112,visitors,0.0002804750753457609
113,visiting,8.143649709873541e-05
114,visit,0.00012063113092174455
115,vision,4.958675719700355e-05
116,virtue,0.00022042892826461526
117,violence,3.134108214611371e-05
118,vincent,0.00015391562312876153
119,village,0.00010672368210976861
120,vietnamese,0.00034647397449124467
121,victories,0.00017323698724562234
122,vice,4.021037697391485e-05
123,vibe,0.0001951417432535821
124,veterans,8.143649709873541e-05
125,veteran,0.00011906348218155134
126,versions,0.00044085785652923053
127,version,0.00023812696436310268
