,term,weight
0,zero,8.631410207928892e-05
1,yurts,0.0015808071426337892
2,young,5.8881409841894364e-05
3,york,9.046080412631626e-05
4,yet,9.046080412631626e-05
5,years,8.631410207928892e-05
6,year,0.00014385683679881488
7,would,0.0007480555513538374
8,worth,5.8881409841894364e-05
9,world,0.0001150854694390519
10,workout,0.001318370179456984
11,worked,2.8771367359762974e-05
12,work,2.8771367359762974e-05
13,wooden,0.0003213183730186997
14,withstand,0.0011321681908150545
15,without,9.046080412631626e-05
16,within,9.046080412631626e-05
17,winter,0.00015865531264270868
18,wine,0.00027666279276824575
19,window,0.00015865531264270868
20,wide,0.00015865531264270868
21,whether,2.8771367359762974e-05
22,well,0.00029440704920947184
23,weekends,0.0003213183730186997
24,weather,9.046080412631626e-05
25,ways,9.046080412631626e-05
26,way,5.754273471952595e-05
27,waterweg,0.0015808071426337892
28,waterway,0.0009877387077637859
29,waters,0.002105461379097571
30,waterfront,0.000963955119056099
31,water,0.00017664422952568307
32,warren,0.00027666279276824575
33,war,5.8881409841894364e-05
34,want,0.00017664422952568307
35,waltham,0.0003692846980372899
36,walsh,5.8881409841894364e-05
37,walls,0.00019565104975594413
38,wall,0.000951931875856252
39,walking,0.00031731062528541737
40,vulnerable,0.00039130209951188826
41,views,0.00027666279276824575
42,view,0.00018092160825263252
43,victory,0.00046978057435516954
44,vice,0.00046978057435516954
45,venice,0.0029632161232913574
46,venetian,0.0011321681908150545
47,vendors,0.000539099755945051
48,vast,0.00046978057435516954
49,vary,0.0004774103191784978
50,use,5.8881409841894364e-05
51,us,2.8771367359762974e-05
52,urgency,0.00042109227581951423
53,urged,0.00027666279276824575
54,unprecedented,0.0008697312276382491
55,university,0.00023552563936757746
56,unique,0.00023489028717758477
57,umass,0.0008299883783047372
58,u2009the,0.0011321681908150545
59,u2009dancers,0.0015808071426337892
60,typically,0.00019565104975594413
61,two,0.0003740277756769187
62,twice,9.046080412631626e-05
63,twenty,0.00017262820415857785
64,twelve,5.8881409841894364e-05
65,tuesday,9.046080412631626e-05
66,tthere,0.0007408040308228394
67,tthe,5.8881409841894364e-05
68,try,5.8881409841894364e-05
69,trump,9.046080412631626e-05
70,true,2.8771367359762974e-05
71,trivia,0.0008697312276382491
72,tried,9.046080412631626e-05
73,traps,0.0015808071426337892
74,trails,0.000539099755945051
75,traffic,5.8881409841894364e-05
76,tours,0.0006426367460373994
77,tour,0.00012366034741922928
78,toss,0.0009877387077637859
79,top,5.8881409841894364e-05
80,took,2.8771367359762974e-05
81,today,0.00018092160825263252
82,titled,0.0004774103191784978
83,time,8.631410207928892e-05
84,tides,0.005273480717827936
85,tide,0.0007385693960745798
86,tidal,0.0009877387077637859
87,tickets,0.00015865531264270868
88,ticket,0.00019565104975594413
89,three,0.0001150854694390519
90,threatening,0.00027666279276824575
91,threat,0.00046978057435516954
92,thousand,0.0003164850409573927
93,thirty,5.754273471952595e-05
94,thirteen,0.00011776281968378873
95,third,5.8881409841894364e-05
96,tetra,0.0015808071426337892
97,terrestrial,0.0015808071426337892
98,term,9.046080412631626e-05
99,tent,0.0007699573248374346
100,tens,0.0003692846980372899
101,telescopes,0.0011321681908150545
102,telegraph,0.001318370179456984
103,tech,0.00012366034741922928
104,team,0.00017664422952568307
105,tasting,0.0008697312276382491
106,taste,0.0003213183730186997
107,tap,0.0004774103191784978
108,taller,0.0008697312276382491
109,take,0.00017664422952568307
110,system,5.8881409841894364e-05
111,swapping,0.0011321681908150545
112,sustainable,0.0006072942644614435
113,sustain,0.0006072942644614435
114,surge,0.0008421845516390285
115,sure,2.8771367359762974e-05
116,sunny,0.0004774103191784978
117,summer,0.00035328845905136614
118,suggested,0.00015865531264270868
119,submerged,0.0019754774155275718
120,studying,0.00015865531264270868
121,study,0.00018092160825263252
122,studies,0.00031731062528541737
123,studied,0.0011078540941118697
124,stretches,0.000539099755945051
125,story,5.8881409841894364e-05
126,storms,0.002429177057845774
127,storm,0.0006426367460373994
128,steel,0.000539099755945051
129,steamed,0.002264336381630109
130,stay,0.00024732069483845856
131,station,0.00012366034741922928
132,started,0.00011776281968378873
133,stars,0.00027666279276824575
134,stargazing,0.0015808071426337892
135,standing,0.00015865531264270868
136,stand,2.8771367359762974e-05
137,stages,0.0004774103191784978
138,stage,5.8881409841894364e-05
139,square,5.8881409841894364e-05
140,spot,0.00012366034741922928
141,spirit,0.00015865531264270868
142,spent,0.00017664422952568307
143,spending,0.00015865531264270868
144,speech,0.00019565104975594413
145,spectacle,0.0008697312276382491
146,south,9.046080412631626e-05
147,sounds,0.00015865531264270868
148,somewhat,0.0003692846980372899
149,something,8.631410207928892e-05
150,somerville,0.00024732069483845856
151,solve,0.000539099755945051
152,solutions,0.0007385693960745798
153,solution,0.0007385693960745798
154,social,0.00012366034741922928
155,soccorso,0.001318370179456984
