,term,weight
0,zipped,0.0016754797340412652
1,zero,0.00011343114489492118
2,yet,5.542613786887007e-05
3,years,0.00022170455147548028
4,year,0.0001662784136066102
5,world,0.00011343114489492118
6,woman,0.00017426676106628257
7,wind,0.0003769088177966754
8,wife,5.542613786887007e-05
9,whose,0.00011343114489492118
10,whole,0.00011343114489492118
11,white,0.00011343114489492118
12,weymouth,0.0007114025666678465
13,welcoming,0.0007114025666678465
14,weekends,0.0008112064415725055
15,wednesdays,0.0033509594680825303
16,wears,0.0010385400535350422
17,wearing,0.00030563897510347247
18,wealth,0.0005329725870660096
19,water,0.00022686228978984236
20,want,5.542613786887007e-05
21,walk,0.00017426676106628257
22,visitors,0.0015076352711867016
23,visiting,0.0005329725870660096
24,visited,0.0003769088177966754
25,visit,0.00022686228978984236
26,visible,0.0006189986113639539
27,vigorously,0.0014832719038327137
28,views,0.00023822348723529828
29,view,0.00023822348723529828
30,valid,0.001902813346003802
31,used,5.542613786887007e-05
32,us,0.0
33,uniform,0.0009196994303376298
34,underwent,0.0008112064415725055
35,two,0.0
36,twenty,0.0
37,twelve,0.00034029343468476353
38,trips,0.0003769088177966754
39,trip,0.00011343114489492118
40,tricky,0.0013167739080415383
41,transfer,0.0018393988606752597
42,trade,0.0004525006155727786
43,town,0.0006805868693695271
44,towers,0.0006189986113639539
45,tower,0.002845610266671386
46,toward,0.00011343114489492118
47,tours,0.002845610266671386
48,tour,0.0006112779502069449
49,top,0.00022170455147548028
50,today,0.00017426676106628257
51,time,5.542613786887007e-05
52,tickets,0.0007538176355933508
53,three,0.00011085227573774014
54,thousand,0.0
55,thirty,0.0009074491591593694
56,thirteen,0.00011343114489492118
57,ten,0.00027713068934435037
58,tall,0.001357501846718336
59,take,0.00011343114489492118
60,sweeping,0.0005329725870660096
61,swampscott,0.0008112064415725055
62,sure,5.542613786887007e-05
63,support,5.542613786887007e-05
64,sundays,0.005933087615330855
65,summer,0.00022170455147548028
66,students,0.00011343114489492118
67,structures,0.0009196994303376298
68,structure,0.0007114025666678465
69,street,0.00011085227573774014
70,storied,0.0014832719038327137
71,stood,0.00017426676106628257
72,stone,0.00023822348723529828
73,still,0.0
74,steps,0.00047644697447059655
75,steeped,0.0014832719038327137
76,station,0.0007940180142644482
77,stand,0.00017426676106628257
78,stairs,0.0009196994303376298
79,staffed,0.0014832719038327137
80,st,0.00017426676106628257
81,spikes,0.0016754797340412652
82,sped,0.003805626692007604
83,sparkling,0.0010385400535350422
84,space,5.542613786887007e-05
85,snowman,0.012698765132550126
86,smerling,0.0030453204929790575
87,small,0.0
88,sixty,0.0007940180142644482
89,sixteen,0.00034853352213256515
90,six,0.0010208803040542907
91,signal,0.0009196994303376298
92,side,0.00011343114489492118
93,shrubbery,0.002539753026510025
94,shot,0.00017426676106628257
95,shore,0.0003769088177966754
96,ships,0.0014832719038327137
97,shining,0.0010385400535350422
98,shell,0.0006189986113639539
99,shares,0.0009196994303376298
100,several,5.542613786887007e-05
101,seventy,0.0007940180142644482
102,seventeen,0.00011343114489492118
103,seven,0.0005542613786887007
104,service,0.00011085227573774014
105,september,0.00023822348723529828
106,sept,0.0004537245795796847
107,sentinels,0.0030453204929790575
108,seniors,0.0010385400535350422
109,seen,0.00023822348723529828
110,see,0.00022686228978984236
111,seconds,0.0008112064415725055
112,seaside,0.002539753026510025
113,seas,0.0021810472005102982
114,seal,0.0016754797340412652
115,sea,0.0004525006155727786
116,school,5.542613786887007e-05
117,schmidt,0.002539753026510025
118,saw,0.00034029343468476353
119,sally,0.0033509594680825303
120,salem,0.004796753283594086
121,sail,0.001902813346003802
122,said,0.0008868182059019211
123,safe,0.00017426676106628257
124,ryan,0.0005329725870660096
125,running,0.00011343114489492118
126,run,0.00034029343468476353
127,room,0.00011343114489492118
128,rock,0.0003769088177966754
129,rises,0.0011699122675722321
130,right,5.542613786887007e-05
131,ride,0.00017426676106628257
132,ridden,0.0016754797340412652
133,returns,0.001622412883145011
134,retreats,0.0021810472005102982
135,restorations,0.002539753026510025
136,respect,0.0004525006155727786
137,residents,0.00011085227573774014
138,resident,0.00011343114489492118
139,reopened,0.0010385400535350422
140,removed,0.0005329725870660096
141,recounted,0.0009196994303376298
142,recently,0.00011343114489492118
143,rebecca,0.0011699122675722321
144,reach,0.00030563897510347247
145,rare,0.0003769088177966754
146,raised,0.00011343114489492118
147,purchased,0.001422805133335693
148,public,0.0
149,providence,0.0005329725870660096
150,property,0.00017426676106628257
151,professor,0.00017426676106628257
152,privately,0.0006189986113639539
153,private,0.00022686228978984236
154,print,0.0009196994303376298
155,pointing,0.0005329725870660096
156,pointed,0.0003769088177966754
157,point,0.0
158,plus,0.00017426676106628257
159,per,0.00011343114489492118
160,people,0.0001662784136066102
161,pemberton,0.006090640985958115
162,passengers,0.0007114025666678465
163,passed,0.00017426676106628257
164,part,0.00011343114489492118
165,park,0.00022686228978984236
166,parents,5.542613786887007e-05
167,pamela,0.0014832719038327137
168,owned,0.00017426676106628257
169,original,0.00017426676106628257
170,open,0.00011343114489492118
171,one,0.0
172,olivetti,0.0030453204929790575
173,oldest,0.0005329725870660096
174,official,0.00017426676106628257
175,offering,0.0004525006155727786
176,october,0.00023822348723529828
177,nvisitors,0.002539753026510025
178,nthe,0.0001662784136066102
179,nsoon,0.002539753026510025
180,nsigns,0.0030453204929790575
181,north,0.00011343114489492118
182,noon,0.0006189986113639539
183,nonprofit,0.00017426676106628257
184,nkeeper,0.0030453204929790575
185,nits,0.002539753026510025
186,ninety,0.0
187,nineteen,0.00034853352213256515
188,nine,0.0001662784136066102
189,nin,0.00017426676106628257
190,next,5.542613786887007e-05
191,new,0.0001662784136066102
192,never,0.00011085227573774014
193,navigational,0.0030453204929790575
194,navigating,0.0010385400535350422
195,naumkeag,0.009135961478937173
196,national,0.00034029343468476353
197,nation,0.00023822348723529828
198,nancy,0.0011699122675722321
199,museum,0.0004525006155727786
200,much,0.00034029343468476353
201,month,0.00011085227573774014
202,money,5.542613786887007e-05
203,mold,0.0014832719038327137
204,mission,0.00017426676106628257
205,minutes,0.00022686228978984236
206,million,0.00011343114489492118
207,miles,0.00034029343468476353
208,mile,0.00030563897510347247
209,melrose,0.0011699122675722321
210,mcmahon,0.005026439202123796
211,may,0.00011343114489492118
212,massachusetts,0.00011343114489492118
213,mary,0.00023822348723529828
214,marking,0.0013167739080415383
215,mark,0.00017426676106628257
216,maritime,0.00507950605302005
217,mariners,0.0021810472005102982
218,many,5.542613786887007e-05
219,mansions,0.0021810472005102982
220,manchester,0.0011699122675722321
221,makeover,0.0021810472005102982
222,make,5.542613786887007e-05
223,major,0.00017426676106628257
